episode,reward,avg_reward
137,15.315328444479999,16.792834727662843
138,15.526140340917328,16.7496426744202
139,16.50433542196909,16.736192452633915
140,16.38182897579071,16.726853759870714
141,17.55586087190879,16.73408526089296
142,15.654601792312578,16.721475346599853
143,18.135948731906833,16.73595738264973
144,15.588726130863009,16.71487865301253
145,17.127033834972554,16.734140451753298
146,16.30806621533265,16.735228714611104
147,17.07913089523386,16.71948389056498
148,17.38421150378905,16.72183856020129
149,16.890133622836824,16.719787800048813
150,15.204008937996734,16.702955763326166
151,16.27963257275492,16.67764435326585
152,17.494448612886476,16.68350715217947
153,15.941207387687783,16.69550238634796
154,18.90911032266264,16.74072483027675
155,17.538488919888486,16.740924521667324
156,15.790951399725865,16.73186392345245
157,15.846320400963178,16.723598284531917
158,17.03741742821106,16.726033152229274
159,16.460250291218557,16.727727029175888
160,16.729696692845945,16.716803222028037
161,14.443839006640903,16.694955538480293
162,17.045978141081683,16.69012268217848
163,17.490010479099542,16.715158445934893
164,15.509846636114444,16.710537798907136
165,14.382217751131371,16.672604722761754
166,17.607494799329952,16.66999779945591
167,17.49258056742843,16.67587640942099
168,17.990154398640936,16.696730654768142
169,17.18880496675383,16.68980791694051
170,15.911471364481436,16.685228366288197
171,17.319045577827577,16.71089919625774
172,16.57044256673545,16.71381373900217
173,14.995064922709183,16.69110012287611
174,16.76138839890573,16.681219478462143
175,14.814789436655307,16.63989517945892
176,15.767935575400763,16.634799693879714
177,17.845896785944227,16.647881702630063
178,16.49385359661152,16.650445853553578
179,19.25875329620217,16.6587536989817
180,15.145914262847532,16.63139771816644
181,16.038734931601617,16.621267021347077
182,15.482326351990832,16.61554762740772
183,16.17825409760049,16.58764367308301
184,14.808015915621906,16.563500182506733
185,17.63520869524904,16.565904091403198
186,14.859447835989942,16.559245240201072
187,17.18706046650596,16.571375976563907
188,16.886776039531064,16.576848956273395
189,18.74287203304176,16.609979103358263
190,16.281599974051773,16.607873339220657
191,15.322586023526243,16.58459887930859
192,16.54196325523046,16.57436867113708
193,18.148982955887195,16.589009161749445
194,16.844378675947397,16.571375138589136
195,16.49064969924584,16.558444296154597
196,16.427526955862074,16.546041425100668
197,16.99724747871488,16.55931107414572
198,16.528173331708636,16.57425305843646
199,16.92073570364395,16.58757788640394
200,16.673470597391468,16.595533792255118
201,15.629187720732093,16.58522672178012
202,15.862560473578464,16.57831800592994
203,16.149695142253655,16.579466691142095
204,17.87525663401,16.59436859713514
205,16.64297038741755,16.58432387556496
206,17.094272566071552,16.58765965030021
207,16.26857805925701,16.5915197117915
208,16.80150616477091,16.597194169806276
209,14.792525653052518,16.56770140631046
210,15.815762445657034,16.566885121815872
211,14.892540823370181,16.540358012998734
212,16.313644936069394,16.52621871850478
213,18.11171929323459,16.54367314763481
214,16.384938887894748,16.53687456225547
215,16.69673390988302,16.53946522695974
216,18.05319273714894,16.543900728881486
217,15.696146331264783,16.542761686728532
218,16.172809811181693,16.55801845494795
219,17.132279750710737,16.548593438864717
220,15.445023639575105,16.534069026913382
221,16.819099253371007,16.51151098641559
222,16.35698203407102,16.51858784157133
223,18.425650785856348,16.52887683939977
224,16.67465874752261,16.527188454122676
225,15.727359205171211,16.52144961732389
226,18.76451842892689,16.552230293669908
227,16.867438683727507,16.54239674378565
228,15.735551389348956,16.54026002973579
229,18.97137663226621,16.57270052146744
230,15.058745098905774,16.577490219846275
231,16.978537430388524,16.59021852588733
232,16.131974276420706,16.597891314867056
233,16.260483705081796,16.576562157937442
234,16.86424722930697,16.56996821449029
235,16.1792960435684,16.55662112329775
236,17.26433316440718,16.566259707735142
237,15.724754040362718,16.570353963693975
238,16.318292360529306,16.578275483890092
239,16.478829992813147,16.578020429598535
240,15.55676759889636,16.569769815829588
241,15.775384718432331,16.551965054294826
242,16.577343208907944,16.561192468460778
243,15.788591617733438,16.537718897319042
244,17.14380478128922,16.553269683823306
245,15.46766416268801,16.53667598710046
246,15.27263084599602,16.526321633407093
247,15.402408478137332,16.50955440923613
248,16.962562648495954,16.5053379206832
249,17.191721381740624,16.50835379827224
250,15.470860585920146,16.51102231475147
251,15.764301717228097,16.5058690061962
252,16.979440225751013,16.500718922324847
253,16.06488403829992,16.501955688830968
254,15.787066914479842,16.47073525474914
255,14.989338324949996,16.445243748799754
256,15.192404514030507,16.439258279942802
257,16.71260081342606,16.44792108406743
258,17.552878420244653,16.45307569398777
259,15.15266515932209,16.439999842668804
260,15.658061251382051,16.429283488254164
261,17.165749576411272,16.45650259395187
262,16.264330763397027,16.448686120175022
263,15.636664656605692,16.430152661950086
264,16.075867034327274,16.435812865932213
265,16.177184726828642,16.453762535689187
266,16.79870326720868,16.44567462036797
267,17.348391837148167,16.44423273306517
268,16.569817327377777,16.430029362352535
269,16.41543427090061,16.422295655394
270,15.671315677153377,16.41989409852072
271,15.740417522417129,16.40410781796662
272,15.517050611511088,16.393573898414374
273,17.83902383043246,16.42201348749161
274,17.473259439173425,16.429132197894287
275,16.747931998055677,16.448463623508292
276,16.658062178295477,16.457364889537235
277,17.191760867228513,16.450823530350082
278,16.093284029030954,16.446817834674274
279,14.666305260046643,16.400893354312718
280,17.61770012518344,16.42561121293608
281,16.231666760868972,16.42754053122875
282,15.900107760063053,16.431718345309477
283,17.802800820720933,16.44796381254068
284,17.1049989853221,16.470933643237682
285,16.76325466793234,16.462214102964513
286,15.375523263418977,16.467374857238802
287,16.201381154286214,16.457518064116606
288,17.55370979313157,16.46418740165261
289,17.093896691872395,16.44769764824092
290,18.222733903383855,16.46710898753424
291,15.116255103581238,16.46504567833479
292,17.248340462833763,16.472109450410823
293,16.165401781295575,16.452273638664902
294,17.601689875389617,16.459846750659327
295,15.453066517701464,16.449470918843883
296,16.051645651527934,16.44571210580054
297,15.460948258739435,16.430349113600784
298,15.530737096343406,16.420374751247138
299,16.73826484744856,16.41855004268518
300,15.042900551064191,16.40224434222191
301,18.251552387173213,16.42846798888632
302,15.468408280552977,16.424526466956067
303,13.834800700102203,16.401377522534553
304,15.90085713889573,16.381633527583407
305,15.312290025591352,16.36832672396515
306,16.217821262728695,16.35956221093172
307,16.687247942547305,16.36374890976462
308,14.247280870995224,16.338206656826863
309,14.63417229965585,16.336623123292895
310,16.035909430860617,16.33882459314493
311,14.906257487982758,16.338961759791058
312,16.327427074662754,16.339099581176992
313,15.209932089776084,16.310081709142406
314,15.05236048606352,16.296755925124092
315,15.950988874485654,16.28929847477012
316,15.064686176069891,16.25941340915933
317,16.274176872887246,16.265193714575553
318,15.290650616899349,16.25637212263273
319,17.79201845631651,16.262969509688787
320,16.882694863492542,16.277346221927964
321,16.668704331888804,16.27584227271314
322,16.49278491215092,16.27720030149394
323,16.82343110420431,16.26117810467742
324,15.870312479600361,16.253134641998198
325,16.68517862817331,16.262712836228218
326,17.922087314690273,16.25428852508585
327,18.14502072457357,16.267064345494315
328,16.32526240196594,16.272961455620486
329,16.313917706320627,16.246386866361025
330,16.04495795752164,16.256248994947185
331,16.666659638083168,16.253130217024133
332,18.082318574706616,16.27263366000699
333,15.705311931870346,16.267081942274874
334,15.490020182782454,16.25333967180963
335,15.566783100602509,16.24721454237997
336,15.940304425153844,16.23397425498744
337,16.58347648069423,16.242561479390755
338,16.431925287567953,16.24369780866114
339,16.474240834075896,16.24365191707377
340,18.35707313496413,16.271654972434447
341,16.187229519166152,16.275773420441784
342,16.071071486586746,16.270710703218572
343,15.25507672334151,16.26537555427465
344,15.516214494475914,16.24909965140652
345,14.93842477322559,16.243807257511893
346,18.626660248668124,16.277347551538618
347,16.04242529890911,16.28374771974633
348,15.965373777435964,16.273775831035735
349,15.939897144869633,16.261257588667025
350,15.003249193943164,16.256581474747257
351,16.656038564611464,16.26549884322109
352,16.331378262925245,16.259018223592832
353,16.5665117910328,16.264034501120157
354,15.765304416707142,16.263816876142428
355,17.49429017711129,16.288866394664044
356,15.925651943955833,16.296198868963298
357,15.014454106874084,16.279217401897778
358,17.166955628275414,16.275358173978088
359,15.527175306068827,16.279103275445557
360,15.48540090622395,16.277376671993974
361,15.995698561587052,16.265676161845732
362,14.702098112392324,16.250053835335684
363,16.36239379486222,16.25731112671825
364,15.493467062002232,16.251487126995002
365,15.923453330035425,16.24894981302707
366,15.35855075227917,16.234548287877775
367,16.368024578453692,16.224744615290827
368,17.022711226039256,16.22927355427744
369,17.82375890729789,16.243356800641415
370,15.918247722263146,16.245826121092513
371,16.233714900038095,16.250759094868723
372,15.753045767508826,16.253119046428697
373,15.386405247252258,16.228592860596898
374,17.333441270589088,16.227194678911054
375,15.776574717130158,16.217481106101797
376,15.565688625055254,16.206557370569396
377,15.065303364598362,16.18529279554309
378,15.87417660614958,16.18310172131428
379,16.23865461066052,16.198825214820417
380,15.089886569423461,16.173547079262818
381,16.405796421348,16.17528837586761
382,15.452684746721648,16.170814145734195
383,17.513226008141853,16.167918397608403
384,16.831007232371107,16.165178480078897
385,16.047392795123358,16.158019861350805
386,16.42913634491191,16.168555992165736
387,15.281364505937074,16.159355825682244
388,14.758189822649687,16.131400625977427
389,17.729742847365102,16.137759087532352
390,18.321408894796186,16.138745837446475
391,14.770454745920492,16.135287833869867
392,16.074238112857874,16.123546810370108
393,15.848579184011964,16.120378584397272
394,17.08086467935068,16.115170332436882
395,16.131733948857804,16.121957006748445
396,17.985246636198415,16.14129301659515
397,14.419277534866518,16.13087630935642
398,15.904012252396086,16.134609060916947
399,16.157359385001104,16.128800006292476
400,14.855983677819625,16.12693083756003
401,14.798225094099402,16.092397564629294
402,16.213373950373814,16.0998472213275
403,15.662953671201048,16.11812875103849
404,15.065253692259752,16.109772716572127
405,16.19318959173249,16.11858171223354
406,17.429069698958912,16.13069419659584
407,15.71931132661938,16.121014830436565
408,16.4945628726449,16.143487650453057
409,15.279455230988624,16.149940479766386
410,15.609848586882272,16.1456798713266
411,15.562945223308208,16.152246748679854
412,15.995020793482892,16.148922685868055
413,16.95141616127744,16.166337526583067
414,17.426689683374015,16.190080818556172
415,16.149200986804402,16.19206293967936
416,14.661795992153177,16.188034037840197
417,17.312211808058848,16.19841438719191
418,17.701965810993542,16.222527539132855
419,17.58076009969294,16.220414955566618
420,15.782250829798723,16.209410515229678
421,15.518515672967455,16.197908628640462
422,13.737190936373867,16.170352688882698
423,16.31381019743123,16.165256479814964
424,15.685560816070739,16.16340896317967
425,14.885981092914767,16.145416987827087
426,15.254552919075145,16.118741643870933
427,15.71658989774597,16.09445733560266
428,15.7740028923581,16.08894474050658
429,15.446411767799043,16.08026968112136
430,13.838365197564778,16.058203753521795
431,13.806628118298116,16.029603438323942
432,14.802116713080709,15.996801419707683
433,13.284940576746866,15.972597706156451
434,15.969559095009105,15.977393095278718
435,14.87253922319306,15.970450656504624
436,14.67354745664106,15.957783086819497
437,16.165648981686786,15.953604811829418
438,14.779700246737926,15.937082561421123
439,14.760310437221165,15.919943257452573
440,15.924860832753295,15.895621134430463
441,16.89697300113957,15.902718569250199
442,15.4971764781971,15.896979619166302
443,15.431220531264813,15.898741057245536
444,14.356424058087361,15.887143152881652
445,14.108531365610105,15.878844218805497
446,15.409845458898415,15.846676070907801
447,14.410387568393569,15.830355693602646
448,14.267558871226349,15.813377544540547
449,17.18478720644873,15.825826445156338
450,15.236514595522998,15.828159099172135
451,14.867276280760645,15.810271476333629
452,15.963567743973023,15.806593371144103
453,15.020710593069298,15.791135359164471
454,15.210674164801587,15.785589056645414
455,15.469460087284368,15.765340755747145
456,16.63106745596936,15.772394910867277
457,14.161116254077795,15.763861532339318
458,14.76979874241118,15.739889963480675
459,15.314173696503472,15.73775994738502
460,15.644940440417015,15.73935534272695
461,15.396248423749428,15.733360841348576
462,17.223662383697505,15.758576484061628
463,14.588042012868508,15.740832966241692
464,16.252618265641466,15.748424478278084
465,16.434517696160377,15.753535121939333
466,14.588062740868542,15.745830241825226
467,15.86796131080969,15.740829609148786
468,14.067729259390026,15.711279789482294
469,14.124099131743048,15.674283191726747
470,14.56977485465723,15.660798463050687
471,15.263863136206206,15.651099945412371
472,14.917205739371866,15.642741545131
473,14.325529453766167,15.632132787196138
474,15.618910934751984,15.614987483837767
475,15.252437540816112,15.609746112074625
476,14.370787606142803,15.5977971018855
477,15.90741687811191,15.606218237020634
478,15.53597736764541,15.602836244635595
479,15.247803486122988,15.592927733390223
480,15.379342778528303,15.595822295481268
481,17.064998131658808,15.602414312584376
482,14.564012521254448,15.593527590329705
483,15.101600335157418,15.56941133359986
484,15.188130397609596,15.552982565252243
485,15.221306153112183,15.54472169883213
486,14.920028007049615,15.52963061545351
487,15.233290707383379,15.529149877467974
488,15.47740937885147,15.536342073029992
489,14.872598091575112,15.507770625472093
490,15.341421687188136,15.47797075339601
491,15.09986264554979,15.481264832392306
492,16.337395097707223,15.483896402240799
493,13.633939536371532,15.461750005764394
494,16.015053916611187,15.451091898137
495,14.771565253309966,15.43749021118152
496,14.826720237882657,15.405904947198362
497,15.758826899806328,15.41930044084776
498,13.975689340686746,15.400017211730667
499,14.528456505422893,15.383728182934885
500,14.770886461638009,15.382877210773067
501,15.580319532895516,15.390698155161028
502,16.05864857124284,15.38915090136972
503,15.264966280139225,15.385171027459103
504,14.363587937926468,15.378154369915771
505,15.39360841878164,15.37015855818626
506,15.000413822282493,15.345871999419499
507,14.610593919979488,15.334784825353097
508,13.637890274172221,15.30621809936837
509,14.757679730325515,15.301000344361738
510,15.527747101697926,15.300179329509895
511,15.864526124303941,15.303195138519852
512,16.29715138712664,15.306216444456288
513,14.490233282486052,15.281604615668375
514,13.108077135382501,15.238418490188462
515,14.295625222646187,15.219882732546878
516,16.31924695691253,15.236457242194472
517,15.925457889758782,15.22258970301147
518,15.091844540651435,15.196488490308052
519,16.122634060214207,15.181907229913262
520,16.127541545544563,15.185360137070722
521,15.789442568043171,15.18806940602148
522,16.339909362394856,15.214096590281688
523,16.32183024746991,15.214176790782073
524,13.980465699810216,15.197125839619469
525,15.67376631048795,15.205003691795202
526,15.834087843233606,15.210799041036786
527,15.861625980319834,15.212249401862524
528,15.653950098395107,15.211048873922897
529,16.109757802647252,15.217682334271379
530,15.470277046191928,15.23400145275765
531,14.277182847740294,15.23870700005207
532,14.962976548057204,15.240315598401835
533,16.614580980594983,15.273612002440318
534,15.643951819973717,15.270355929689961
535,15.927599990893867,15.280906537366972
536,15.83083292398505,15.292479392040411
537,15.279582747268048,15.283618729696222
538,14.684816391269425,15.282669891141538
539,15.15911337115461,15.286657920480875
540,15.104167137330386,15.278450983526646
541,14.912663415521049,15.258607887670461
542,15.01599360443942,15.253796058932886
543,15.76161019743328,15.257099955594573
544,16.215759859586264,15.27569331360956
545,13.459133381190323,15.269199333765362
546,16.16825649487362,15.276783444125112
547,14.773674535192423,15.2804163137931
548,15.696399658636626,15.294704721667202
549,14.876714568902338,15.27162399529174
550,14.56994097832707,15.26495825911978
551,15.099852368557958,15.267284019997753
552,15.245238949326431,15.260100732051287
553,14.508070745330233,15.254974333573898
554,16.31939092018576,15.26606150112774
555,16.243470090359445,15.273801601158489
556,15.250580280600285,15.259996729404799
557,15.179261443564261,15.270178181299661
558,15.34205949691963,15.275900788844746
559,14.72856878065463,15.270044739686258
560,15.815518976836419,15.27175052505045
561,17.257493848768448,15.290362979300639
562,15.997159655472613,15.278097952018392
563,16.6772029187509,15.298989561077217
564,15.37076920917262,15.290171070512526
565,13.737175657856694,15.26319765012949
566,14.762351098124222,15.264940533702045
567,15.512464832515855,15.261385568919108
568,16.638946655988626,15.287097742885093
569,16.609687566997884,15.311953627237644
570,14.525523342302899,15.311511112114099
571,16.908160303961992,15.327954083791658
572,13.947551476383733,15.318257541161778
573,15.260470327046006,15.327606949894575
574,15.484510491756755,15.32626294546462
575,14.438471826638198,15.318123288322845
576,15.68195286761159,15.331234940937534
577,13.808395206610076,15.310244724222514
578,14.260657741850201,15.297491527964564
579,15.400845046826058,15.299021943571596
580,14.331919676921194,15.288547712555522
581,14.443484137590547,15.26233257261484
582,14.926037336374918,15.265952820766044
583,15.12435602508639,15.266180377665332
584,14.820747510154884,15.262506548790787
585,14.355522256667758,15.253848709826341
586,14.990986650247219,15.254558296258315
587,14.387724009584531,15.246102629280326
588,14.931739757892073,15.240645933070732
589,15.434529281807482,15.246265244973056
590,14.510518596738036,15.237956214068555
591,15.507104676715151,15.24202863438021
592,14.191514613427735,15.220569829537418
593,13.251416885349814,15.216744603027198
594,14.762816394422416,15.20422222780531
595,15.641412415566675,15.212920699427878
596,16.110087264731956,15.22575436969637
597,15.142804926995975,15.219594149968266
598,15.426754748215009,15.23410480404355
599,14.5936185020518,15.234756424009838
600,15.231622734271513,15.239363786736174
601,15.23177885355997,15.23587837994282
602,13.844189123625531,15.213733785466646
603,14.846443370623055,15.209548556371486
604,15.922695824263092,15.225139635234852
605,15.031520099525466,15.221518752042291
606,16.275592509591934,15.234270538915384
607,15.141006966270204,15.239574669378294
608,14.6512715536048,15.249708482172618
609,16.54067848595692,15.267538469728931
610,14.065558040140829,15.252916579113363
611,15.705167428688261,15.251322992157206
612,14.778187368059726,15.236133351966535
613,14.979342119478863,15.241024440336462
614,14.302402634273605,15.252967695325374
615,15.939865406154743,15.26941009716046
616,15.776291949231624,15.26398054708365
617,15.329461342978249,15.258020581615845
618,15.868488489708,15.26578702110641
619,16.02547357242954,15.264815416228561
620,16.37509904742664,15.267290991247386
621,15.58422491223637,15.265238814689315
622,15.546619704750288,15.257305918112872
623,15.57642382825923,15.249851853920763
624,15.88349181682292,15.268882115090895
625,13.536783136614803,15.24751228335216
626,15.118108944389297,15.24035249436372
627,16.038771559729327,15.242123950157813
628,15.210689350536919,15.237691342679232
629,16.28832055980015,15.239476970250761
630,13.930193889343588,15.224076138682278
631,14.878138859315651,15.230085698798032
632,15.233206855996917,15.232788001877429
633,15.776690726259147,15.224409099334071
634,15.459827079576511,15.222567851930098
635,14.109881019234257,15.204390662213502
636,16.095256476191555,15.207034897735566
637,14.898173643795142,15.203220806700838
638,16.160391239117274,15.217976555179314
639,14.399113097868637,15.210376552446453
640,13.868255565860277,15.19801743673175
641,15.203936339207257,15.200930165968614
642,13.978532460949767,15.190555554533718
643,14.958036705394727,15.182519819613333
644,15.175894854765987,15.17212116956513
645,15.689232786218676,15.194422163615416
646,15.958393921267232,15.192323537879354
647,14.797002412010245,15.19255681664753
648,15.6102391313609,15.191695211374771
649,16.032858801261042,15.203256653698356
650,14.394932328343538,15.201506567198521
651,15.90437527775761,15.209551796290516
652,14.440147048748072,15.201500877284735
653,14.417274554065887,15.20059291537209
654,14.604068891517008,15.183439695085406
655,15.415543110172234,15.17516042528353
656,15.50140833027273,15.177668705780254
657,15.064497872300036,15.176521070067613
658,14.869223639790597,15.171792711496321
659,15.86715769113974,15.183178600601172
660,14.749003670489563,15.172513447537709
661,15.152395593383737,15.151462464983858
662,15.884845738413258,15.150339325813265
663,14.714633550810118,15.130713632133856
664,15.26650638254277,15.129671003867557
665,16.21847172842908,15.15448396457328
666,14.111699891987646,15.147977452511913
667,15.489374564350653,15.147746549830263
668,15.53939573804946,15.13675104065087
669,13.961406068624251,15.110268225667136
670,13.905430095918014,15.104067293203288
671,14.969039166069011,15.084676081824359
672,15.895953960157525,15.104160106662096
673,15.438351082957519,15.105938914221213
674,15.952309492613486,15.11061690422978
675,16.175549024806454,15.127987676211463
676,14.772239288032964,15.118890540415675
677,15.503403078702187,15.135840619136598
678,15.052000732778707,15.143754049045883
679,15.024448179263333,15.139990080370254
680,15.479629054712428,15.151467174148165
681,14.783016612860148,15.154862498900862
682,16.11283551249295,15.166730480662041
683,15.884130291723865,15.174328223328416
684,15.252369524479446,15.178644443471661
685,14.63087988609467,15.18139801976593
686,14.314998424645518,15.174638137509914
687,15.253749041526433,15.183298387829332
688,16.173480041591862,15.195715790666329
689,15.815092276728492,15.19952142061554
690,15.61311112248619,15.210547345873021
691,14.1864096265588,15.197340395371459
692,14.965188615278324,15.205077135389965
693,16.174980870041498,15.23431277523688
694,15.286210779903616,15.239546719091694
695,16.056078135916042,15.243693376295187
696,17.521479821994173,15.257807301867812
697,14.016865293764909,15.246547905535499
698,16.420802947402755,15.256488387527382
699,14.804909001583294,15.258601292522691
700,14.624230988867224,15.25252737506865
701,15.969622360662386,15.259905810139674
702,14.432400105057663,15.265787919953995
703,14.23547902027079,15.259678276450472
704,14.246698738872151,15.242918305596563
705,14.815636221120819,15.240759466812515
706,15.489980915289078,15.232903350869485
707,14.13157561437275,15.222809037350512
708,14.598605179627397,15.222282373610737
709,15.199499559755916,15.208870584348729
710,14.77534772991941,15.215968481246513
711,13.655978725684541,15.195476594216478
712,13.514607808682479,15.182840798622703
713,14.199863317469795,15.175046010602614
714,14.941687972863946,15.181438863988522
715,14.75172896965182,15.16955749962349
716,13.970834037578156,15.151502920506955
717,14.5057226956378,15.143265534033553
718,13.93089991838526,15.123889648320324
719,14.885471166824534,15.112489624264274
720,13.87925801948769,15.087531213984882
721,14.910653912582001,15.080795503988337
722,16.020019656438784,15.085529503505223
723,14.390739240885232,15.073672657631484
724,13.377232116292216,15.048610060626174
725,15.516448148238856,15.068406710742417
726,15.693898522890601,15.07416460652743
727,15.559239765303339,15.06936928858317
728,14.965778099098525,15.066920176068786
729,13.843750035293612,15.042474470823722
730,15.328012556262326,15.056452657492912
731,15.849739748205417,15.066168666381806
732,15.21138538714568,15.065950451693293
733,13.796014929189994,15.046143693722602
734,13.86841395811264,15.030229562507964
735,15.004217735850563,15.039172929674125
736,15.240873195022646,15.03062909686244
737,15.301426692368521,15.034661627348171
738,15.06648740867543,15.023722589043755
739,15.369311638367284,15.033424574448738
740,14.650251923894087,15.041244538029078
741,14.930182869428442,15.038507003331288
742,14.340198704701022,15.0421236657688
743,13.875570345331921,15.03129900216817
744,14.801876333575603,15.027558816956269
745,16.02308790293157,15.030897368123398
746,14.988324339890589,15.021196672309634
747,15.748239343381734,15.03070904162335
748,14.533202044798372,15.019938670757725
749,15.379270744467616,15.013402790189788
750,13.996102276762336,15.009414489673977
751,14.50490507256163,14.995419787622016
752,15.013042592521451,15.001148743059751
753,14.417333421265544,15.001149331731744
754,14.192625371602054,14.997034896532599
755,14.099496604614323,14.983874431477023
756,14.232279965985596,14.971183147834148
757,15.66009268852358,14.977139095996382
758,13.657065839239406,14.965017517990868
759,14.976200956217818,14.956107950641648
760,13.486668829021161,14.943484602226967
761,14.532641918484012,14.937287065477967
762,14.04631429537088,14.918901751047548
763,14.22420617056676,14.913997477245111
764,15.005189934951876,14.911384312769203
765,14.975365805498056,14.898953253539894
766,13.564105664979115,14.893477311269805
767,14.633884195751326,14.884922407583813
768,14.56590155513499,14.87518746575467
769,15.117354194340551,14.886746947011835
770,15.123594517176915,14.898928591224424
771,14.814061153268261,14.897378811096418
772,14.571238765344983,14.88413165914829
773,15.396513040014254,14.88371327871886
774,14.581403014906897,14.870004213941792
775,15.101875987124144,14.85926748356497
